URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,STATUS,ERROR
Netclan20241086,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,11,0,0.9999999090909174,0.05555555527497194,16.5,36.36363636363637,21.145454545454548,16.5,72,198,2.2373737373737375,9,7.4646464646464645,OK,
Netclan20241087,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,25,6,0.6129032060353804,0.05688073384058581,14.72972972972973,36.69724770642202,20.5707909744607,14.72972972972973,200,545,2.2752293577981653,8,7.190825688073394,OK,
Netclan20241088,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,7,8,-0.06666666222222252,0.0655021831200778,15.266666666666667,26.200873362445414,16.58701601164483,15.266666666666667,60,229,2.091703056768559,7,6.8034934497816595,OK,
Netclan20241089,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,5,1,0.6666665555555741,0.02857142843537415,11.666666666666666,37.61904761904762,19.714285714285715,11.666666666666666,79,210,2.3333333333333335,12,7.338095238095238,OK,
Netclan20241090,https://insights.blackcoffer.com/trading-bot-for-forex/,2,3,-0.199999960000008,0.0381679386399394,14.555555555555555,22.137404580152673,14.677184054283291,14.555555555555555,29,131,1.8549618320610688,2,5.893129770992366,OK,
Netclan20241091,https://insights.blackcoffer.com/python-model-for-the-analysis-of-sector-specific-stock-etfs-for-investment-purposes%ef%bf%bc/,7,3,0.39999996000000404,0.04999999975,14.285714285714286,35.0,19.714285714285715,14.285714285714286,70,200,2.265,7,7.14,OK,
Netclan20241092,https://insights.blackcoffer.com/medical-classification/,4,3,0.1428571224489825,0.032407407257373115,13.5,28.703703703703702,16.881481481481483,13.5,62,216,2.1805555555555554,7,6.847222222222222,OK,
Netclan20241093,https://insights.blackcoffer.com/design-develop-bert-question-answering-model-explanations-with-visualization/,1,2,-0.33333322222225925,0.015957446723630603,14.461538461538462,27.659574468085108,16.84844517184943,14.461538461538462,52,188,2.0531914893617023,12,7.031914893617022,OK,
Netclan20241094,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,6,16,-0.4545454338842984,0.12790697600054085,13.23076923076923,38.372093023255815,20.64114490161002,13.23076923076923,66,172,2.447674418604651,10,7.348837209302325,OK,
Netclan20241095,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,1,2,-0.33333322222225925,0.014492753553175104,12.176470588235293,22.705314009661837,13.952713839158854,12.176470588235293,47,207,2.0096618357487923,15,6.821256038647343,OK,
Netclan20241096,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,3,1,0.49999987500003124,0.01333333328888889,25.0,33.666666666666664,23.46666666666667,25.0,101,300,2.14,1,7.076666666666667,OK,
Netclan20241097,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,3,3,0.0,0.028037383046554284,12.588235294117647,38.78504672897196,20.549312809235843,12.588235294117647,83,214,2.383177570093458,1,7.686915887850467,OK,
Netclan20241098,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,9,1,0.7999999200000081,0.07407407352537723,33.75,34.81481481481482,27.425925925925924,33.75,47,135,2.185185185185185,2,7.0814814814814815,OK,
Netclan20241099,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,5,5,0.0,0.05494505464315904,10.11111111111111,29.67032967032967,15.912576312576313,10.11111111111111,54,182,2.1923076923076925,2,7.313186813186813,OK,
Netclan20241100,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,10,2,0.6666666111111158,0.05970149224029109,15.461538461538462,29.850746268656714,18.12491389207807,15.461538461538462,60,201,2.1791044776119404,1,7.08457711442786,OK,
Netclan20241101,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,1,0,0.9999990000010001,0.006134969287515526,20.375,28.22085889570552,19.43834355828221,20.375,46,163,2.208588957055215,1,7.177914110429448,OK,
Netclan20241102,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,6,0,0.9999998333333611,0.044776119068834934,67.0,34.32835820895522,40.53134328358209,67.0,46,134,2.171641791044776,5,6.335820895522388,OK,
Netclan20241103,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,2,3,-0.199999960000008,0.026178010334146542,11.235294117647058,27.225130890052355,15.384170003079767,11.235294117647058,52,191,2.1518324607329844,5,7.214659685863874,OK,
Netclan20241104,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,3,1,0.49999987500003124,0.01568627444828912,9.444444444444445,31.372549019607842,16.326797385620917,9.444444444444445,80,255,2.0941176470588236,7,7.176470588235294,OK,
Netclan20241105,https://insights.blackcoffer.com/web-data-connector/,1,0,0.9999990000010001,0.0039525691543376715,8.161290322580646,22.529644268774703,12.276373836542142,8.161290322580646,57,253,2.0513833992094863,9,6.719367588932807,OK,
Netclan20241106,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,9,1,0.7999999200000081,0.05747126403752147,58.0,16.091954022988507,29.636781609195403,58.0,28,174,1.9195402298850575,5,6.103448275862069,OK,
Netclan20241107,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,4,5,-0.11111109876543349,0.04639175233818684,64.66666666666667,31.443298969072163,38.44398625429554,64.66666666666667,61,194,2.0618556701030926,5,6.747422680412371,OK,
Netclan20241108,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,20,2,0.8181817809917372,0.039855072391566895,12.837209302325581,34.96376811594203,19.120390967307046,12.837209302325581,193,552,2.199275362318841,26,6.989130434782608,OK,
Netclan20241109,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,22,1,0.9130434385633287,0.03979238747440764,12.844444444444445,34.77508650519031,19.0478123798539,12.844444444444445,201,578,2.2197231833910034,18,6.965397923875432,OK,
Netclan20241110,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,2,4,-0.33333327777778704,0.03571428550170068,12.0,34.523809523809526,18.60952380952381,12.0,58,168,2.1904761904761907,2,6.9226190476190474,OK,
Netclan20241111,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,6,2,0.4999999375000079,0.039800994826860725,10.578947368421053,27.363184079601986,15.176852579209218,10.578947368421053,55,201,2.044776119402985,8,6.512437810945274,OK,
Netclan20241112,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,6,4,0.19999998000000202,0.07142857091836735,12.727272727272727,32.142857142857146,17.94805194805195,12.727272727272727,45,140,2.1357142857142857,3,6.978571428571429,OK,
Netclan20241113,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,5,4,0.11111109876543349,0.04306220075089856,13.0625,22.00956937799043,14.028827751196173,13.0625,46,209,1.9952153110047848,4,6.660287081339713,OK,
Netclan20241114,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,2,1,0.33333322222225925,0.022058823367214535,12.363636363636363,36.029411764705884,19.3572192513369,12.363636363636363,49,136,2.323529411764706,6,7.5661764705882355,OK,
Netclan20241115,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,8,1,0.7777776913580343,0.03260869553402647,17.25,40.94202898550724,23.276811594202897,17.25,113,276,2.460144927536232,7,7.565217391304348,OK,
Netclan20241116,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,1,0,0.9999990000010001,0.006756756711102995,8.705882352941176,28.37837837837838,14.833704292527822,8.705882352941176,42,148,2.1554054054054053,9,6.885135135135135,OK,
Netclan20241117,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,4,3,0.1428571224489825,0.03553299474348734,10.368421052631579,22.33502538071066,13.081378573336895,10.368421052631579,44,197,1.9695431472081217,9,6.441624365482234,OK,
Netclan20241118,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,1,2,-0.33333322222225925,0.018072289047757296,13.833333333333334,26.506024096385545,16.135742971887552,13.833333333333334,44,166,2.1325301204819276,7,6.9397590361445785,OK,
Netclan20241119,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,3,6,-0.33333329629630043,0.03345724894625558,13.45,32.71375464684015,18.465501858736058,13.45,88,269,2.278810408921933,11,6.87360594795539,OK,
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,0,0,0.0,0.0,4.0,0.0,1.6,4.0,0,8,1.5,2,5.875,OK,
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,39,5,0.7727272551652897,0.08678500969075935,10.346938775510203,30.37475345167653,16.288676890874694,10.346938775510203,154,507,2.1242603550295858,15,6.838264299802761,OK,
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,10,0,0.99999990000001,0.031746031645250694,9.84375,20.0,11.9375,9.84375,63,315,1.926984126984127,22,6.1079365079365076,OK,
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1,0,0.9999990000010001,0.004761904739229025,13.125,26.190476190476193,15.726190476190476,13.125,55,210,1.9952380952380953,1,6.423809523809524,OK,
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,6,0,0.9999998333333611,0.03614457809551459,27.666666666666668,30.120481927710845,23.114859437751008,27.666666666666668,50,166,2.174698795180723,2,6.716867469879518,OK,
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,7,4,0.2727272479338866,0.06321839044127361,8.7,27.011494252873565,14.284597701149426,8.7,47,174,2.074712643678161,9,6.597701149425287,OK,
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,9,4,0.3846153550295881,0.042071197274850494,19.3125,23.948220064724918,17.30428802588997,19.3125,74,309,1.9449838187702266,11,6.3462783171521036,OK,
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,6,0,0.9999998333333611,0.019867549603087585,17.764705882352942,24.17218543046358,16.77475652512661,17.764705882352942,73,302,1.9801324503311257,13,6.708609271523179,OK,
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6,1,0.7142856122449125,0.035175879220221716,15.307692307692308,21.608040201005025,14.766293003478934,15.307692307692308,43,199,1.9949748743718594,10,6.547738693467337,OK,
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,19,3,0.7272726942148775,0.07166123755159207,21.928571428571427,21.49837133550489,17.370777105630527,21.928571428571427,66,307,2.0618892508143323,14,6.5732899022801305,OK,
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,2,3,-0.199999960000008,0.04065040617357393,17.571428571428573,25.203252032520325,17.10987224157956,17.571428571428573,31,123,2.138211382113821,8,7.211382113821138,OK,
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10,2,0.6666666111111158,0.05607476609310857,19.454545454545453,41.1214953271028,24.2304163126593,19.454545454545453,88,214,2.457943925233645,2,7.537383177570093,OK,
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,3,9,-0.4999999583333368,0.02201834858345257,13.625,19.26605504587156,13.156422018348625,13.625,105,545,1.9155963302752295,18,6.332110091743119,OK,
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,30,18,0.2499999947916668,0.05417607217361617,16.10909090909091,20.54176072234763,14.660340652575417,16.10909090909091,182,886,1.9367945823927766,19,6.6343115124153496,OK,
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,14,5,0.47368418559556913,0.03732809422921789,18.85185185185185,21.611001964636543,16.185141526595356,18.85185185185185,110,509,2.025540275049116,7,6.571709233791749,OK,
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.0,39.0,48.717948717948715,35.08717948717949,39.0,19,39,3.4871794871794872,0,16.307692307692307,OK,
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,4,-0.1428571224489825,0.0699999993,14.285714285714286,28.000000000000004,16.914285714285718,14.285714285714286,28,100,2.09,1,7.18,OK,
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,6,0,0.9999998333333611,0.0714285705782313,14.0,34.523809523809526,19.40952380952381,14.0,29,84,2.2261904761904763,1,7.404761904761905,OK,
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,5,5,0.0,0.09523809433106577,26.25,23.809523809523807,20.023809523809526,26.25,25,105,1.9523809523809523,2,6.847619047619047,OK,
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4,3,0.1428571224489825,0.09459459331628928,10.571428571428571,33.78378378378378,17.74208494208494,10.571428571428571,25,74,2.1216216216216215,1,7.027027027027027,OK,
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,1,0,0.9999990000010001,0.11111109876543349,4.5,11.11111111111111,6.2444444444444445,4.5,1,9,2.0,2,6.111111111111111,OK,
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,15,7,0.36363634710743875,0.06451612884306121,12.178571428571429,28.739002932551323,16.367029744449102,12.178571428571429,98,341,2.0527859237536656,24,6.639296187683285,OK,
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,0.009345794305179492,15.285714285714286,38.31775700934579,21.44138851802403,15.285714285714286,41,107,2.3457943925233646,5,7.88785046728972,OK,
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4,8,-0.3333333055555579,0.040677965963803506,14.047619047619047,35.59322033898305,19.85633575464084,14.047619047619047,105,295,2.2711864406779663,4,6.888135593220339,OK,
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,3,0.4999999583333368,0.08275862011890607,14.5,27.586206896551722,16.83448275862069,14.5,40,145,2.0827586206896553,4,6.758620689655173,OK,
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12,2,0.7142856632653098,0.06363636334710744,9.565217391304348,37.27272727272727,18.735177865612652,9.565217391304348,82,220,2.440909090909091,17,7.540909090909091,OK,
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,10,4,0.42857139795918586,0.056680161713845496,13.0,27.93522267206478,16.374089068825914,13.0,69,247,2.133603238866397,13,6.744939271255061,OK,
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,5,0,0.99999980000004,0.025773195743437137,12.933333333333334,30.412371134020617,17.338281786941582,12.933333333333334,59,194,2.1443298969072164,2,7.27319587628866,OK,
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,5,1,0.6666665555555741,0.030769230611439845,13.0,29.743589743589745,17.097435897435897,13.0,58,195,2.128205128205128,11,7.553846153846154,OK,
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3,0,0.9999996666667778,0.019736841975415514,15.2,31.57894736842105,18.71157894736842,15.2,48,152,2.0921052631578947,1,6.7105263157894735,OK,
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3,4,-0.1428571224489825,0.04458598697715932,15.7,28.662420382165603,17.744968152866242,15.7,45,157,2.0127388535031847,1,6.649681528662421,OK,
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,5,0,0.99999980000004,0.03731343255736244,14.88888888888889,33.582089552238806,19.388391376451082,14.88888888888889,45,134,2.208955223880597,1,7.2164179104477615,OK,
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5,0,0.99999980000004,0.03787878759182737,16.5,33.33333333333333,19.933333333333334,16.5,44,132,2.143939393939394,1,6.9393939393939394,OK,
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,1,0.49999987500003124,0.028368794125044013,10.071428571428571,29.78723404255319,15.943465045592706,10.071428571428571,42,141,2.1347517730496453,1,7.092198581560283,OK,
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,8,3,0.4545454132231443,0.07096774147762748,15.5,25.806451612903224,16.52258064516129,15.5,40,155,2.0193548387096776,1,6.470967741935484,OK,
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,9,3,0.4999999583333368,0.07643312053227312,13.083333333333334,28.02547770700637,16.443524416135883,13.083333333333334,44,157,2.0764331210191083,1,6.707006369426751,OK,
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,16,1,0.8823528892733594,0.07327586175312129,12.210526315789474,26.29310344827586,15.401451905626136,12.210526315789474,61,232,1.9482758620689655,5,6.133620689655173,OK,
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,11,9,0.09999999500000024,0.03690036893560818,11.061224489795919,26.383763837638373,14.977995330973716,11.061224489795919,143,542,2.11070110701107,8,6.918819188191882,OK,
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,10,7,0.17647057785467188,0.04473684198753463,15.2,38.421052631578945,21.44842105263158,15.2,146,380,2.2842105263157895,5,6.994736842105263,OK,
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,9,0.14285713605442207,0.03697183092082424,16.228571428571428,27.640845070422536,17.547766599597587,16.228571428571428,157,568,2.112676056338028,5,6.665492957746479,OK,
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,20,17,0.08108107888970058,0.04636591472886477,12.276923076923078,31.57894736842105,17.542348178137654,12.276923076923078,252,798,2.191729323308271,9,6.8959899749373434,OK,
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,7,10,-0.17647057785467188,0.08252427144405694,12.117647058823529,21.844660194174757,13.584922901199315,12.117647058823529,45,206,2.0679611650485437,13,6.757281553398058,OK,
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,4.0,0.0,1.6,4.0,0,8,1.5,2,5.25,OK,
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,0.026666666311111118,10.714285714285714,36.0,18.685714285714287,10.714285714285714,27,75,2.2,2,6.946666666666666,OK,
